-1.05324e+16, -1.88682e+15, -1.47244e+15, 4.1389e+13, 5.20428e+14, -5.7444e+14, -4.23817e+17, 1.26086e+18, 8.89961e+17, 5.34676e+16, 4.33879e+16, -3.52976e+16, -1.16019e+18, 6.95416e+17, 8.84002e+17, 5.03753e+16, 5.31309e+16, 2.50329e+16, -1.39696e+18, 2.08682e+16, 5.55623e+17, 2.69528e+16, 2.53447e+16, 6.78488e+16, 6.21765e+15, 3.05883e+15, -2.00866e+15, -2.07585e+14, 6.23394e+14, 3.20398e+14, -5.73889e+15, 6.2441e+15, 9.47253e+14, -1.3166e+14, -2.292e+14, 6.80649e+14, -3.57191e+14, -4.26484e+12, 1.64789e+14, 1.58918e+13, -1.41425e+13, 3.40829e+13, -4.92404e+14, 3.48494e+13, -2.92991e+13, -2.61292e+12, -3.34725e+12, 3.99323e+13, -8.91263e+07, -8.9419e+07, 1.28704e+08, -32280.3, 7.70142e+06, 5.49012e+06, -1.60472e+08, 8.73493e+07, 1.09559e+08, 2.21416e+06, 8.41462e+06, -3.65569e+06, -2.18079e+08, 3.12169e+07, 5.09161e+06, 1.35051e+06, 8.92064e+06, -2.52328e+06, -1.81727e+08, -7.99297e+07, -5.81793e+07, -1.36103e+06, 7.47008e+06, -5.55293e+06
2.07962e+15, 5.94527e+14, 2.87502e+14, 1.55677e+13, -9.5865e+13, 1.05132e+14, 3.44812e+17, -1.04204e+18, -7.39018e+17, -4.4163e+16, -3.52976e+16, 2.90536e+16, 9.56151e+17, -5.73152e+17, -7.3537e+17, -4.16963e+16, -4.3363e+16, -2.05298e+16, 1.15382e+18, -1.36528e+16, -4.62083e+17, -2.25034e+16, -2.0609e+16, -5.57638e+16, -1.28069e+15, -5.39681e+14, 3.92545e+14, 2.99301e+13, -1.25349e+14, -6.74395e+13, 1.12469e+15, -1.30269e+15, -1.13656e+14, 2.77395e+13, 3.40699e+13, -1.38153e+14, -1.29662e+14, -1.54528e+12, 5.982e+13, 5.76874e+12, -5.13382e+12, 1.23722e+13, -1.78749e+14, 1.2652e+13, -1.06359e+13, -9.4852e+11, -1.21511e+12, 1.4496e+13, 2.80233e+07, 4.08987e+07, -2.62352e+07, 1.55284e+06, -4.57189e+06, -1.79369e+06, 6.74759e+07, -2.91718e+07, -3.9462e+07, -453602, -3.91289e+06, 2.39328e+06, 9.93828e+07, -1.21199e+07, 1.06042e+06, -647918, -4.06551e+06, 1.41256e+06, 8.18484e+07, 3.72326e+07, 2.84909e+07, 512556, -3.41416e+06, 2.61272e+06
1.53394e+16, 2.21375e+14, 1.92071e+15, -4.20241e+14, -8.26435e+14, 1.08814e+15, 1.13326e+19, -3.43591e+19, -2.43918e+19, -1.45659e+18, -1.16019e+18, 9.56151e+17, 8.22115e+19, -1.86879e+19, -4.09735e+19, -1.37113e+18, -4.0398e+18, -6.95787e+17, 8.95406e+19, 1.04457e+19, -1.03727e+19, -1.665e+17, -2.73068e+18, -3.346e+18, 4.26179e+19, -2.06592e+19, 2.44598e+19, 9.78742e+16, -1.91063e+18, -1.78308e+18, 2.03265e+16, 2.10665e+16, 9.36063e+15, 5.22065e+14, 9.59283e+14, -2.73511e+15, 2.07219e+15, 5.14624e+13, -9.62748e+14, -9.18101e+13, 8.1691e+13, -1.98992e+14, 2.86467e+15, -1.79479e+14, 1.59454e+14, 1.60177e+13, 1.87163e+13, -2.32311e+14, 7.03207e+12, 2.20672e+13, -1.13332e+13, 8.85269e+11, -6.74798e+11, -6.56123e+11, 1.92674e+13, 1.11666e+12, -1.74346e+13, 6.00256e+11, -9.23742e+11, 6.7491e+11, 2.58731e+13, 5.59012e+12, -3.92222e+12, 2.72635e+11, -7.92626e+11, 9.83127e+11, 6.62064e+12, 2.69548e+12, 1.86589e+12, 5.76423e+10, -3.24417e+11, 2.64032e+11
-9.86926e+15, -1.09787e+15, -1.59199e+15, 5.15826e+13, 5.04707e+14, -4.76768e+14, -6.79501e+18, 2.05986e+19, 1.46156e+19, 8.73142e+17, 6.95416e+17, -5.73152e+17, -1.86879e+19, 1.13312e+19, 1.44846e+19, 8.24579e+17, 8.44348e+17, 4.05657e+17, -2.25978e+19, 3.01e+17, 9.16568e+18, 4.47991e+17, 3.97344e+17, 1.09457e+18, 1.72379e+17, -7.3878e+16, 9.64394e+16, 2.95719e+14, -7.04154e+15, -6.5745e+15, -7.96774e+14, 1.68071e+16, 5.57054e+15, 1.82841e+13, -5.94294e+13, -6.71472e+13, -1.29446e+15, -1.1216e+13, 5.98163e+14, 5.76445e+13, -5.11905e+13, 1.23426e+14, -1.78552e+15, 1.28742e+14, -1.06236e+14, -9.37327e+12, -1.20975e+13, 1.44788e+14, -3.90833e+11, 1.6952e+12, 5.1301e+10, 9.69709e+10, 4.75398e+10, 5.24982e+09, 2.69579e+11, 1.21185e+12, -8.91162e+11, 1.03614e+11, 2.54792e+10, 1.79144e+10, 3.36787e+11, 1.14173e+12, -4.40261e+11, 5.47878e+10, 5.13958e+10, 7.78567e+10, -1.75303e+12, -7.16341e+11, -4.9727e+11, -1.51772e+10, 8.54452e+10, -6.95456e+10
1.47347e+17, 3.20269e+16, 2.23147e+16, 6.12882e+14, -7.13911e+15, 6.84884e+15, -8.62772e+18, 2.65448e+19, 1.89306e+19, 1.12571e+18, 8.84002e+17, -7.3537e+17, -4.09735e+19, 1.44846e+19, 2.4369e+19, 1.06284e+18, 1.94973e+18, 5.26782e+17, -4.63192e+19, -3.33958e+18, 1.02454e+19, 3.8937e+17, 1.1905e+18, 1.90774e+18, -1.41209e+19, 6.75802e+18, -8.02462e+18, -2.92704e+16, 6.2017e+17, 5.82496e+17, 7.52339e+16, -9.6825e+16, -1.67668e+16, 1.7082e+15, 2.94696e+15, -8.81482e+15, 4.27702e+15, 4.73446e+13, -1.97241e+15, -1.9031e+14, 1.69395e+14, -4.07923e+14, 5.89534e+15, -4.20096e+14, 3.52224e+14, 3.11913e+13, 4.01835e+13, -4.78083e+14, -1.00123e+12, -2.6423e+12, 1.50409e+12, -1.01633e+11, 9.9961e+10, 8.97634e+10, -2.51745e+12, 5.60941e+10, 2.16732e+12, -6.19302e+10, 1.29646e+11, -8.79186e+10, -3.38819e+12, -5.47089e+11, 4.55742e+11, -2.67064e+10, 1.16726e+11, -1.18465e+11, -1.18573e+12, -4.7264e+11, -3.21799e+11, -1.0632e+10, 5.97335e+10, -4.85869e+10
3.96565e+15, 9.2818e+14, 6.6867e+14, 4.65533e+13, -1.91614e+14, 1.43508e+14, -4.91735e+17, 1.50165e+18, 1.06823e+18, 6.36996e+16, 5.03753e+16, -4.16963e+16, -1.37113e+18, 8.24579e+17, 1.06284e+18, 6.01816e+16, 6.17655e+16, 2.9537e+16, -1.65725e+18, 1.707e+16, 6.69038e+17, 3.2688e+16, 2.91542e+16, 7.98805e+16, 1.15854e+15, -2.60321e+15, 2.80422e+15, 9.65961e+13, -3.8505e+14, -2.50797e+14, 2.31223e+15, -1.69555e+15, -1.72303e+14, 5.3593e+13, 9.90118e+13, -2.79461e+14, 2.26495e+14, 2.77824e+12, -1.04483e+14, -1.00704e+13, 8.97238e+12, -2.16129e+13, 3.12248e+14, -2.19996e+13, 1.85858e+13, 1.66363e+12, 2.12674e+12, -2.5322e+13, -3.84591e+10, 1.03679e+11, 1.46853e+10, 6.26932e+09, 4.74247e+09, 1.43209e+09, -2.70947e+09, 9.02002e+10, -4.7853e+10, 7.21282e+09, 3.41746e+09, 3.74374e+08, -5.31365e+09, 8.01848e+10, -2.81332e+10, 3.8803e+09, 5.25025e+09, 4.60707e+09, -1.41341e+11, -5.65772e+10, -3.86311e+10, -1.28328e+09, 7.20445e+09, -5.85076e+09
-1.03325e+16, -1.97192e+15, -1.44778e+15, 2.6001e+13, 5.06899e+14, -5.56241e+14, -5.19013e+17, 1.55056e+18, 1.09585e+18, 6.57387e+16, 5.31309e+16, -4.3363e+16, -4.0398e+18, 8.44348e+17, 1.94973e+18, 6.17655e+16, 1.99902e+17, 3.16874e+16, -4.37321e+18, -5.36132e+17, 4.32748e+17, 3.5038e+15, 1.3696e+17, 1.61183e+17, -2.19157e+18, 1.06775e+18, -1.26281e+18, -5.22429e+15, 9.90742e+16, 9.22253e+16, -6.2113e+15, 4.57578e+15, 2.9922e+14, -1.47574e+14, -2.46988e+14, 7.60204e+14, -2.53726e+14, -4.19581e+12, 1.17466e+14, 1.12715e+13, -1.00232e+13, 2.42739e+13, -3.50263e+14, 2.36946e+13, -2.0263e+13, -1.8965e+12, -2.33768e+12, 2.84053e+13, -3.97266e+11, -1.07497e+12, 5.98134e+11, -4.17864e+10, 3.94576e+10, 3.58583e+10, -1.00968e+12, 6.53314e+09, 8.74211e+11, -2.59736e+10, 5.15869e+10, -3.5385e+10, -1.35639e+12, -2.3331e+11, 1.85608e+11, -1.1319e+10, 4.61179e+10, -4.83005e+10, -4.49989e+11, -1.80157e+11, -1.23032e+11, -4.08208e+09, 2.29188e+10, -1.86154e+10
-1.06244e+15, 2.16017e+14, -6.64826e+13, 7.67263e+13, 6.33005e+13, -1.21536e+14, -2.4425e+17, 7.37863e+17, 5.23192e+17, 3.13335e+16, 2.50329e+16, -2.05298e+16, -6.95787e+17, 4.05657e+17, 5.26782e+17, 2.9537e+16, 3.16874e+16, 1.46271e+16, -8.35551e+17, 5.44952e+15, 3.25261e+17, 1.57036e+16, 1.53142e+16, 4.00012e+16, -1.51968e+16, 8.00621e+15, -9.33307e+15, -6.87138e+13, 7.7684e+14, 6.92429e+14, -6.82248e+14, 4.85725e+14, 1.03898e+14, -1.45833e+13, -3.56437e+13, 7.93154e+13, -1.86599e+14, -1.80191e+12, 8.60094e+13, 8.31667e+12, -7.38619e+12, 1.77879e+13, -2.57114e+14, 1.86327e+13, -1.54294e+13, -1.34411e+12, -1.75153e+12, 2.08515e+13, 3.37248e+10, 4.32009e+11, -1.22024e+11, 2.05087e+10, -1.79246e+09, -6.31845e+09, 2.40739e+11, 1.47103e+11, -2.91259e+11, 1.82025e+10, -6.88226e+09, 9.20686e+09, 3.20691e+11, 1.88852e+11, -9.14569e+10, 9.14741e+09, -2.53168e+09, 1.93226e+10, -1.23707e+11, -4.94853e+10, -3.37653e+10, -1.1268e+09, 6.32196e+09, -5.13243e+09
-3.15989e+16, -7.87003e+15, -4.5022e+15, -1.55113e+14, 1.50106e+15, -1.55938e+15, 1.36456e+19, -4.14984e+19, -2.94865e+19, -1.759e+18, -1.39696e+18, 1.15382e+18, 8.95406e+19, -2.25978e+19, -4.63192e+19, -1.65725e+18, -4.37321e+18, -8.35551e+17, 9.8254e+19, 1.0557e+19, -1.34877e+19, -3.13496e+17, -2.90111e+18, -3.74898e+18, 4.33209e+19, -2.09735e+19, 2.48378e+19, 9.84638e+16, -1.93808e+18, -1.80991e+18, -5.93322e+15, 4.7333e+16, 1.29161e+16, -8.62469e+13, -9.23303e+13, 4.03124e+14, 5.61839e+14, 5.86681e+13, -2.84108e+14, -2.30276e+13, 1.90999e+13, -5.51374e+13, 7.94874e+14, -1.08898e+13, 1.66852e+13, 6.16106e+12, 1.84282e+12, -6.22415e+13, 3.42076e+13, 4.34928e+13, -3.08711e+13, 2.40189e+12, -3.15465e+12, -7.30048e+11, 3.63775e+13, -2.99756e+12, -3.05554e+13, 7.62292e+11, -2.24959e+12, 1.44791e+12, 4.97594e+13, 5.29032e+12, -7.29923e+12, 2.9051e+11, -2.10427e+12, 1.795e+12, 2.16821e+13, 7.24135e+12, 4.31049e+12, 2.06603e+11, -1.24146e+12, 1.0505e+12
-8.67749e+16, -1.78722e+16, -1.30668e+16, -2.2409e+14, 4.2304e+15, -4.12713e+15, -2.07885e+17, 4.24139e+17, 2.55778e+17, 1.76851e+16, 2.08682e+16, -1.36528e+16, 1.04457e+19, 3.01e+17, -3.33958e+18, 1.707e+16, -5.36132e+17, 5.44952e+15, 1.0557e+19, 2.38696e+18, 1.20072e+18, 1.30283e+17, -4.27466e+17, -2.96745e+17, 9.18818e+18, -4.39896e+18, 5.22833e+18, 1.93306e+16, -4.04416e+17, -3.7942e+17, -4.04218e+16, 6.70053e+16, 1.39936e+16, -8.85258e+14, -1.58924e+15, 4.5875e+15, -3.17791e+15, -4.37143e+13, 1.47774e+15, 1.39524e+14, -1.2338e+14, 3.01473e+14, -4.38289e+15, 3.04945e+14, -2.50889e+14, -2.38333e+13, -2.79843e+13, 3.52428e+14, -2.17118e+13, -5.08871e+12, 9.19258e+12, -9.17912e+11, 1.47549e+12, -1.0629e+12, 3.3308e+12, 7.47455e+11, -3.3699e+12, 1.55743e+11, -1.69447e+11, 1.3855e+11, 4.54174e+12, 1.3928e+12, -9.94702e+11, 7.31134e+10, -1.34297e+11, 2.20931e+11, 3.85159e+11, 3.68468e+10, -3.02422e+10, 4.77019e+09, -3.09001e+10, 2.74314e+10
8.86189e+16, 1.89032e+16, 1.32195e+16, 2.64633e+14, -4.30286e+15, 4.23863e+15, -5.42403e+18, 1.66787e+19, 1.18891e+19, 7.07229e+17, 5.55623e+17, -4.62083e+17, -1.03727e+19, 9.16568e+18, 1.02454e+19, 6.69038e+17, 4.32748e+17, 3.25261e+17, -1.34877e+19, 1.20072e+18, 7.91675e+18, 4.19449e+17, 1.25359e+17, 7.40962e+17, 4.05265e+18, -2.01258e+18, 2.37303e+18, 1.11562e+16, -1.89135e+17, -1.74263e+17, 5.09727e+16, -4.43341e+16, -4.68214e+15, 1.19289e+15, 2.02157e+15, -6.15094e+15, 2.43208e+15, 4.12435e+13, -1.12435e+15, -1.07779e+14, 9.59777e+13, -2.32281e+14, 3.35467e+15, -2.27158e+14, 1.9546e+14, 1.8228e+13, 2.24314e+13, -2.71702e+14, 4.41906e+12, 9.50335e+12, -4.10863e+12, 4.80397e+11, -2.99467e+11, -8.28783e+10, 5.73199e+12, 1.59857e+12, -5.83176e+12, 2.90744e+11, -2.30916e+11, 2.10899e+11, 7.64212e+12, 2.76106e+12, -1.52324e+12, 1.41455e+11, -1.63512e+11, 3.68678e+11, -4.06978e+10, 5.81449e+10, 7.53118e+10, -1.09123e+09, 8.35567e+09, -7.97819e+09
6.2381e+15, 1.2139e+15, 9.51679e+14, 1.25883e+13, -3.06919e+14, 2.92038e+14, -2.63052e+17, 8.13322e+17, 5.80676e+17, 3.44978e+16, 2.69528e+16, -2.25034e+16, -1.665e+17, 4.47991e+17, 3.8937e+17, 3.2688e+16, 3.5038e+15, 1.57036e+16, -3.13496e+17, 1.30283e+17, 4.19449e+17, 2.43793e+16, -7.6998e+15, 2.59568e+16, 4.81223e+17, -2.36526e+17, 2.79441e+17, 1.24422e+15, -2.20902e+16, -2.04539e+16, 3.69607e+15, -2.71176e+15, -2.5574e+14, 8.61233e+13, 1.56445e+14, -4.47939e+14, 3.2219e+14, 3.09328e+12, -1.47746e+14, -1.44825e+13, 1.29536e+13, -3.08728e+13, 4.4406e+14, -3.19712e+13, 2.72497e+13, 2.30609e+12, 3.16744e+12, -3.62508e+13, -1.75094e+12, -4.76427e+11, 7.7259e+11, -7.79849e+10, 1.21856e+11, -8.30531e+10, 2.12184e+11, 4.66783e+10, -2.10946e+11, 9.89089e+09, -9.78377e+09, 8.23749e+09, 2.85531e+11, 8.94776e+10, -5.67385e+10, 4.70985e+09, -7.52893e+09, 1.35146e+10, 2.06227e+10, 7.11818e+09, 4.34505e+09, 2.03991e+08, -1.20379e+09, 1.02016e+09
